"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"38","EGY",0.00204022709128185,0.217886175260572,0.307906982883416,0.206250440673686,0.112738237450617,0.0597116162625221,0.0324431795605704,0.0195938371532544,0.0128844490746633,0.00863007725595153,0.00592226966910491,0.00428364820258414,0.00315331107630992,0.00247507506262756,0.00200471607674523,0.00207575724609297,1,2076.7590236
"39","ERI",0,0.139348536720793,0.329253218075915,0.248615566599115,0.142617179551601,0.0601075347250718,0.0286942868120714,0.0160416715885775,0.0102926936999875,0.006991708569919,0.00497609847315403,0.00367637839344493,0.00282919339147311,0.00236623374073023,0.00200702929842716,0.00218267035971958,1,14.9870067
"40","ESP",0.102626327949663,0.196928393445403,0.210537382593349,0.158227018983782,0.102912575271018,0.0674005249486847,0.0445986123155824,0.0314563971425538,0.0242746817375282,0.0182164987766255,0.0132392486695609,0.00946450151787855,0.00658407958962563,0.00498384191088071,0.00410024647081737,0.00444966867704629,1,8827.84189417457
"41","EST",0.00799251885613923,0.319202012363575,0.241518497721717,0.164326235593755,0.119928939779491,0.0666200040440643,0.0303094867946041,0.0165056790480287,0.0097885314286789,0.00647739812984712,0.0047612459520498,0.00367667885893776,0.0028467595869019,0.00227843787636858,0.0018968295931046,0.00187074437273743,1,452.480485203985
"42","ETH",0,0.123198275015894,0.298011479072565,0.255381208081084,0.133706185273835,0.072044135832002,0.0408073618038653,0.0244089416261695,0.0155926760972149,0.0108384926205952,0.0078204736261805,0.00560352594900028,0.00405506998775625,0.00306658586163953,0.00257015066019395,0.00289543849200545,1,0.1521189
"43","FIN",0.0111858314889008,0.303986145892379,0.264479340401861,0.173047041608863,0.106479855226452,0.0582304339836519,0.028574091053958,0.016206108427993,0.0108738928175988,0.00742396203967536,0.00530563236770487,0.00394379025683111,0.00301055146317046,0.00243794339351886,0.00212440542815169,0.00269097414929007,1,2601.33360405202
"44","FRA",0.00492681047649464,0.59556670487996,0.192338513679313,0.0940628054760354,0.0530678383672784,0.0244493390843599,0.0122025988791817,0.00707014867276709,0.00466424187241569,0.00321717554999195,0.00229977320238877,0.00174569488416673,0.00133473001569853,0.0010721901269368,0.000908767915117311,0.0010726669178944,1,3355.28120731819
"45","GAB",0,0.0424217344726048,0.144115526150833,0.180158188113784,0.174222770463288,0.122229724360599,0.0849973959853999,0.0640937598719468,0.0478800509880924,0.03564902990996,0.027211222033547,0.02122267154466,0.0166102309837954,0.0134651986147825,0.0116513407957656,0.0140711557109426,1,16.2228785
"46","GBR",0.0134830966823785,0.48743675573667,0.224695195342286,0.134362246095546,0.071518472702898,0.0292002774556414,0.0138161847437412,0.00829010889081501,0.00532980948938446,0.00342985692466642,0.00239865868769857,0.00176694614610065,0.00132653576992632,0.00106552423194576,0.000892086574361816,0.000988244525939962,1,6351.66190333571
"47","GEO",0.0110892465197293,0.26127563278713,0.266855922705625,0.112317908955283,0.0674846266784375,0.0521007444655843,0.0411224391221087,0.0349025982490253,0.0304481084562455,0.0252065871186458,0.0212377419423485,0.018341276119982,0.0153504545766823,0.0139418829684393,0.0122193476692304,0.0161054816655035,1,17.3733401
"48","GHA",1.42908041653413e-05,0.0420502897483145,0.19040102485126,0.225212685309336,0.176131446979331,0.106996597446933,0.0736292667524582,0.0527224669102884,0.036246966966246,0.0253655174469572,0.0178452850934685,0.0133581059328345,0.0106570590770636,0.00896208593745963,0.00798519702718964,0.0124217137166939,1,137.4832034
"49","GIB",0,0.134466473362861,0.364326837844803,0.321091404653355,0.111273714219791,0.0317985774830027,0.0175009742728643,0.00931515523354613,0.00461419195595427,0.00243438254166442,0.00116041820729591,0.000711782796132518,0.000464482008289695,0.000371455807014467,0.000274117349653707,0.0001960322637717,1,6.1747179
"50","GNQ",0,0.0385305684318611,0.13399651375549,0.172433306547876,0.172713993829856,0.131501322166401,0.0923291922322341,0.0666857821611569,0.0509313451089579,0.0390084434147689,0.0287647330523017,0.0214804937838192,0.0160365304499293,0.0125581775449483,0.0102416607222232,0.0127879367981764,1,13.4452049
"51","GRC",0.0023374044433428,0.138018057288138,0.308887550876036,0.269258810538657,0.123077897765125,0.0562308726187273,0.0307351326022747,0.0199707211670523,0.0139418494676837,0.010223012923269,0.00744969774089183,0.00570424850155838,0.00446167378854912,0.00354326005645069,0.0029176014428824,0.00324220877936166,1,927.587698420978
"52","GRL",0,0.112678180035145,0.248594843679154,0.212705615508304,0.125737087852517,0.0752998270863741,0.057839806264886,0.0465525879668131,0.034578909744505,0.0251601752529748,0.018017773480761,0.0130715868989758,0.00974058811061271,0.00772761448476007,0.00644119001186907,0.00585421362234748,1,3.47598
"53","GTM",0.0250708406806653,0.531802199919039,0.267403186764862,0.0944892308265379,0.0371109002460981,0.0180172461523828,0.00933147628910839,0.00554423545870406,0.00349048335774078,0.00225537010403126,0.00150637302862715,0.00114515320806766,0.000876781173636624,0.000680554922590546,0.000581076760505008,0.000694891107402679,1,1596.9378746
"54","GUY",0.00245169691766845,0.251863092445196,0.35833979403461,0.215761147654342,0.102042155124475,0.0395000665507521,0.0136950813969562,0.00725614718706156,0.00366159015132876,0.00200475362288643,0.00130221470369924,0.000709947359463537,0.000471832329309792,0.000353572221560736,0.000275950224775997,0.000310958075913283,1,44.7506699999999
"55","HKG",0.00057996208785011,0.0371610178344091,0.128970430686256,0.186676760008005,0.192360439260101,0.13433502190245,0.0920892083514578,0.0753190500246811,0.0551217396234508,0.0342216089711377,0.0213567902387425,0.0140388864879455,0.00952693916578661,0.00702293748710145,0.00543616079552624,0.00578304707509887,1,373.826912
"56","HND",0.00852396680923604,0.356184629979001,0.272440929149914,0.142459535072242,0.0783171788285081,0.0455645530670634,0.0282439276870153,0.0185394845250135,0.012989482461588,0.0092252736198937,0.00710659955305717,0.00552337656090647,0.00438329605827473,0.00367715353569409,0.00315167505594078,0.00366893803665163,1,588.7903284
"57","HRV",0.00271775815643332,0.133305913389335,0.165306299050235,0.13122536338181,0.173542267796427,0.148363753551204,0.0780779321637126,0.0408868618345078,0.0273299521417183,0.0200935411623342,0.016165712974528,0.013702721499298,0.0115296854116423,0.0102906379791151,0.00986016108358386,0.0176014384241167,1,39.3519063312836
"58","HTI",0,0.0289631785029709,0.259606526670963,0.28516155065456,0.193124310317816,0.0890642029178238,0.0541931409196397,0.0303100426541786,0.018598657335461,0.0125164172862611,0.00877831301658067,0.00616533710769626,0.00464662495287411,0.00357809737433712,0.00284958621009852,0.00244401407873819,1,32.540442
"59","HUN",0.00335277527441199,0.348908345584297,0.288662471917183,0.158598338748587,0.08020497804753,0.0437730655884127,0.0243009182196492,0.0144839582944801,0.00993374300052704,0.00710058423927395,0.00531271378469726,0.00416520878629805,0.00339164103685839,0.00287076432794404,0.00244011005015489,0.00250038309969563,1,733.175377794194
"60","IDN",4.30781851964305e-05,0.0508148560666887,0.15885828487275,0.183397060868036,0.153685342395116,0.106241825424691,0.0778785197636839,0.0635925264277274,0.0523262903027898,0.0401277381734399,0.0301614271563144,0.0233162417624007,0.0182425828084486,0.0147479799586621,0.0124621055928653,0.0141041402411893,1,3352.27836306399
"61","IND",0.000889307999573131,0.0760379853645497,0.125024875228243,0.250757311758958,0.228011883531711,0.126097164776061,0.0612241040701234,0.0374569113800711,0.0260131034728501,0.0191747861031828,0.0143234192009079,0.0106389015195444,0.00804107715512315,0.00620729907807698,0.00497554995168625,0.0051263194093381,1,15164.355337654
"62","IRL",0.0159471761304628,0.568500698863742,0.199698548520728,0.102068508004313,0.0560247253110918,0.0252599414862096,0.01184591694107,0.00665249042887575,0.00416139661490665,0.00271524346309638,0.00194423002338825,0.00144739384889948,0.00111708949207993,0.000919099081277825,0.000768616898231974,0.000928924891626069,1,436.984071907407
"63","IRN",0.0114443232133757,0.241690482705458,0.297296153632796,0.166052555100045,0.0961132757702894,0.0585723932686451,0.0361726062455382,0.0244796729250535,0.017576586695552,0.0127611083972367,0.00960613019930668,0.00746099794072645,0.00598421858566027,0.00498798577364051,0.00432878126889135,0.00547272827778551,1,3377.276936
"64","IRQ",0.00116821722413207,0.246045438854794,0.347231221440994,0.174128940897803,0.0888518596856551,0.0486151207020077,0.0288200406137506,0.0185712953406169,0.0128213641191527,0.00913535946092604,0.00669407445834926,0.00507066526241401,0.00396323335693826,0.00318125223056129,0.00262519775492301,0.00307671859698196,1,1933.1587334
"65","ISL",0,0.262862295021127,0.393052364370069,0.22156483501392,0.0655973357316035,0.0209220279864436,0.0126021359674391,0.0083392996464257,0.00519154763434931,0.0033392328940799,0.00220930856264723,0.0014523686913703,0.00103170063328981,0.000739387867689516,0.000577938385167621,0.000518221594378947,1,0.0720839999999999
"66","ISR",0.00224445410858985,0.111354385026461,0.182754793541384,0.215346695058532,0.168144509776178,0.112209370595736,0.0656981707828195,0.039863841148075,0.0281614503794369,0.0203070313357173,0.0149365967134166,0.0113276936769352,0.00874286855029758,0.00687218411471563,0.00570805559255387,0.0063278995991515,1,477.4970707
