"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"60","IDN",5.58608265249397e-07,0.0029500874330864,0.115875271923228,0.170414899127827,0.16870825051206,0.120537945008156,0.0865558381336423,0.0737511567400948,0.0646847983111751,0.050758338153636,0.0384646784593475,0.0300789848200094,0.0236731826055667,0.0191413072972803,0.0162621774668775,0.0181425253997474,1,636543.120735206
"61","IND",2.03802580846241e-06,0.000262949826682749,0.0807294910944218,0.280117820661482,0.267447374330495,0.148026652829622,0.071105858954343,0.0433362404962117,0.0301354417129632,0.0222911612527296,0.0166531831015055,0.0123198604747435,0.00926261911730515,0.007094869688598,0.00563789988569304,0.00557653854739491,1,5233464.50630482
"62","IRL",0.019739559161698,0.302237898968035,0.248186567303289,0.200810032975606,0.128431194937136,0.0511763894663567,0.0197758771720526,0.00991398793685236,0.0058924656382728,0.00388561419591788,0.00287841534576304,0.00218960892177859,0.00164275585948147,0.00125987192247613,0.000938152793888882,0.00104160740139429,1,3090.91431
"63","IRN",0.000579023812716998,0.174097492664046,0.317431256137356,0.219108509101354,0.113167858544505,0.0614218093800007,0.0363841934666394,0.0233749636890177,0.0158231428704976,0.0112958003594991,0.00812228438845535,0.00578673472006401,0.00440713301100962,0.00342143467223521,0.00276954253413542,0.00280882064846764,1,187485.091212127
"64","IRQ",2.43540749264735e-05,0.232959953680637,0.354057638284569,0.186390487434958,0.0914862228046113,0.0481935529892199,0.0279833519038101,0.0176506752018727,0.0118891149283842,0.00836219743471792,0.00601777572345011,0.0044636822399593,0.00343086702758075,0.00269889428919038,0.00215614591315188,0.00223508606896142,1,260450.896917937
"65","ISL",0,0.262862295021127,0.393052364370069,0.22156483501392,0.0655973357316035,0.0209220279864436,0.0126021359674391,0.0083392996464257,0.0051915476343493,0.0033392328940799,0.00220930856264722,0.0014523686913703,0.00103170063328981,0.000739387867689515,0.000577938385167621,0.000518221594378946,1,4.01260083341058
"66","ISR",4.97967677832064e-05,0.00514843474238555,0.112912271130979,0.259692630983163,0.240624139727175,0.163621867700214,0.0852171228012423,0.0419566864659509,0.0267436113347867,0.0187198566171716,0.0134217137063724,0.00994217098633488,0.00757253950993103,0.00566265255326344,0.00440523592929676,0.00430926904394998,1,60448.6576904701
"67","ITA",0.00243830958341539,0.176800679430822,0.257821973598907,0.236274282234151,0.147043695094365,0.0674079284130498,0.032631873578893,0.0204947227791414,0.0153112111760437,0.0115063191421342,0.00874606916897685,0.00678320758947336,0.00528573922047822,0.004205350069928,0.00345507894054995,0.00379355997967038,1,13302.7681910751
"68","JAM",1.7269834641861e-07,0.131879364302707,0.323031864738966,0.292321040414764,0.121734545078966,0.061834404333087,0.0359804500892045,0.0165852342366965,0.00741633463181976,0.00362671437975014,0.00196040207155823,0.00116500491955993,0.000786820612957198,0.000654811030134694,0.000512327204085562,0.000510509257396053,1,18425.4857183471
"69","JOR",0.00262906211165831,0.211886347106872,0.290525874711701,0.204785675215212,0.119069665755585,0.0688305714275662,0.0365452992314601,0.0212641738975956,0.0135731768057576,0.00884554701506881,0.00606182700716085,0.00439585150972479,0.00340551052548308,0.00278291598339325,0.00243177856087627,0.0029667231348845,1,400.081463281276
"70","JPN",0.00183734775432977,0.0671410866633996,0.178082342936018,0.21185465910259,0.170381792438812,0.110471819184495,0.0732545232856961,0.0558036609269778,0.0417072902213678,0.028278415802043,0.0190548303753888,0.0133883426227025,0.00967769323886791,0.00727853552889569,0.00580873544335812,0.00597892447505838,1,124638.785037484
"71","KAZ",6.82059217834473e-06,0.0013664649594949,0.26670319078723,0.317556887033744,0.178168455102426,0.0972829718085502,0.0503178050839594,0.0277312863484526,0.017412800758,0.0118108618277293,0.00866571917712825,0.00669981455247111,0.00518522869210249,0.00423311643348513,0.00353215554184659,0.00332642130120132,1,904492.227878514
"72","KEN",0,0.0595115608079593,0.286543623239177,0.28738518659451,0.171131715320735,0.0741736731667985,0.038661995770884,0.0239533269906176,0.016083858048365,0.0115395599489233,0.00853417170178749,0.00631286026414801,0.00488463754110455,0.00396526688850928,0.00339320261392707,0.00392536110255403,1,6272.51595563263
"73","KGZ",0,0.00566373849481101,0.254068353891601,0.30168068516212,0.167527227640344,0.0922324351799085,0.0543396645548928,0.0342049187847614,0.0238870851276922,0.0172293713587051,0.0132058574352233,0.0103511226777185,0.00818725946787671,0.00655289180226949,0.00514651694152576,0.00572287148055008,1,12739.0991552075
"74","KHM",0,0.011322224790322,0.151099910890771,0.246938322561873,0.227155037525027,0.146056935190899,0.0752941962199756,0.0391331727109295,0.0271944055211719,0.0215208308642093,0.0172042679693108,0.0128499526288434,0.00906669475304634,0.00656395259768147,0.00470470470710357,0.0038953910688368,1,9402.82495078974
"75","KOR",0.000393085799934882,0.0244804298956985,0.169436141688015,0.225761050355266,0.187528244183073,0.121613567063691,0.0728676268562242,0.0535556466169644,0.0421535525258688,0.0306569506850335,0.0216965894233471,0.0154849319509133,0.0113518522818205,0.00863353051114067,0.00712262446952265,0.00726417569348617,1,70912.0816206025
"76","KWT",0.000258099494938799,0.29314476159215,0.399574682542922,0.176323256033492,0.0635191563991768,0.0254013860678784,0.014428890892607,0.00877970492943073,0.00569059675890049,0.00390576295696711,0.00264600018268847,0.00183475315813633,0.00132675851466621,0.00107372659158781,0.000947117959932857,0.00114534592452421,1,168513.282992181
"77","LAO",0,0,0.192888672531586,0.261209198703765,0.181801932127848,0.106558944698834,0.0655882112935092,0.0439743175279609,0.0344203576885131,0.026839472429601,0.0208870773992346,0.0169431052798751,0.0142711431125131,0.012196480505879,0.0111426113481744,0.0112784753527066,1,31192.9605614745
"78","LBN",0,0.181631263038364,0.37002219624595,0.246858113902574,0.0979041521449016,0.0380491522974785,0.0223567414600803,0.0147566722446699,0.00945962163897783,0.00603802586228494,0.00398894947790507,0.00278255092312128,0.00203912865458638,0.0015536806757685,0.00126798158011488,0.00129176985322302,1,69944.8789833945
"79","LBY",0.00012771175671043,0.16128060814341,0.320721145745779,0.236693638894579,0.119036148537025,0.0557339921891107,0.037736122218959,0.0255332658582155,0.0153786206476412,0.00970323001391403,0.0062441568508962,0.00407516422793004,0.0027618304683599,0.00205805178163338,0.00154896796919409,0.00136734469664325,1,62527.991174491
