"","ISO3","r0_100","r100_200","r200_300","r300_400","r400_500","r500_600","r600_700","r700_800","r800_900","r900_1000","r1000_1100","r1100_1200","r1200_1300","r1300_1400","r1400_1500","r1500","rTOT","emis_ty"
"51","GRC",0.000430532272804258,0.118796764432765,0.299888025462274,0.270102250455922,0.127695112900506,0.060095340777484,0.0360655938756441,0.0248395700280788,0.0174281677934347,0.0126290996978885,0.00909907636346343,0.00681865725593047,0.00527158651212377,0.00413002440738168,0.00331784267772371,0.00339235508657566,1,58665.49
"52","GRL",0,0.112678180035145,0.248594843679154,0.212705615508304,0.125737087852517,0.0752998270863741,0.057839806264886,0.0465525879668131,0.034578909744505,0.0251601752529748,0.018017773480761,0.0130715868989758,0.00974058811061271,0.00772761448476008,0.00644119001186907,0.00585421362234748,1,155.261181801559
"53","GTM",0.00733140058875971,0.182578370537937,0.27380578695108,0.240188777007314,0.126047201236696,0.0729917950387951,0.0371007536842937,0.0208827935152972,0.0128102084774341,0.00818699143245838,0.00549267343594752,0.00386076050469773,0.00280697665473121,0.00217020115772428,0.00179400875547877,0.00195130102135528,1,13352.6859956149
"54","GUY",9.19785941003779e-05,0.197510702317418,0.359487753620497,0.239110665277307,0.121533754659448,0.0471620947123155,0.0161791688441584,0.0085413618929821,0.00423925700283844,0.00229982832787512,0.00149182575058448,0.000802404863768975,0.000522593537889266,0.000388703473200468,0.000301524415221623,0.000336382710394686,1,2916.60908242744
"55","HKG",0.000351411771182414,0.0223117035005091,0.115547729077951,0.184390200726288,0.200787989029143,0.140874383494145,0.0968429338894552,0.0803458676923794,0.0588349842296397,0.0361045810506265,0.0221510510728223,0.0142920276761673,0.00951716685912546,0.00689652808128667,0.00525234151075357,0.00549910033852523,1,34308.1910447453
"56","HND",0.00180955991274951,0.19116232390325,0.289002073702864,0.202582724325444,0.115080554853058,0.0647986004531203,0.0401832379022819,0.0262801980863645,0.0178425397048618,0.0129395775137175,0.00956558217777418,0.00736862783070476,0.00591702623634755,0.00497064318392952,0.00443585074908928,0.00606087946444282,1,6781.53673766293
"57","HRV",0.00269678288825039,0.120554815023081,0.148998150235727,0.124418291625431,0.188218695289752,0.163924494694559,0.0839078535746273,0.0419826214894966,0.0274590205888151,0.0200631707890705,0.0161595172042167,0.0136785996091799,0.0114565042590093,0.0101334691706889,0.00966973814734586,0.0166782754107503,1,1414.104
"58","HTI",0,0.0289631785029709,0.259606526670963,0.28516155065456,0.193124310317816,0.0890642029178238,0.0541931409196397,0.0303100426541786,0.018598657335461,0.0125164172862611,0.00877831301658067,0.00616533710769626,0.00464662495287411,0.00357809737433712,0.00284958621009852,0.00244401407873819,1,2182.22293351338
"59","HUN",0.00113254474631489,0.108788545666558,0.260760931491637,0.250398849060381,0.141147064905604,0.0790289222062653,0.0449306127509957,0.0279708886307895,0.0204440306536476,0.015595515581339,0.0122182494477372,0.0101550192466783,0.0084936527459071,0.00714193771049869,0.00608193155299588,0.00571130360265007,1,9016.614
"60","IDN",1.76612069085274e-05,0.0223440682055542,0.138834873670601,0.181783401557507,0.162874019810762,0.113304694425054,0.0827453257315582,0.0688077839916249,0.057950466390712,0.0448570460300254,0.0337804980963711,0.0261700326532846,0.0204883050573993,0.0165254525266377,0.0139551424718166,0.0155612281741837,1,400135.811651457
"61","IND",3.73267849660787e-05,0.00400102112310557,0.084277834445207,0.278436918633406,0.26452630673,0.146468002698226,0.0705389472939464,0.0430704516829007,0.0299790743097727,0.022181686199826,0.0165807454803024,0.0122807231538953,0.00924495606266319,0.00709378668411769,0.00564843259491983,0.00563378612274549,1,2235515.49537577
"62","IRL",0.0159762770924675,0.255898633105591,0.247635779578003,0.216627375395959,0.136293795829719,0.0587113319139326,0.0256007553483337,0.0138912693756856,0.00859449065428006,0.00567978620278583,0.00414042604062205,0.0031412215527941,0.0024277361493485,0.00195315621028958,0.00159719741367638,0.00183076813651242,1,6421.691138
"63","IRN",0.0113990659240778,0.24140893726506,0.297380022482193,0.16627354934702,0.0961843133144936,0.0585842619567067,0.036173487570914,0.0244750714738057,0.0175692830666752,0.012755004941885,0.00959994952847022,0.00745402412324162,0.00597764954274047,0.00498146061001807,0.00432228656350854,0.00546163228918943,1,188207.913911788
